PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Average Inhibition at 12.3 uM,Standard Deviation,Inhibition at 12.3 uM [1],Inhibition at 12.3 uM [2],Inhibition at 12.3 uM [3]
1836,49667623,2267474,C1=CC=C(C=C1)NC(=S)NC2=CC=CC=C2C(F)(F)F,Inactive,0,,,-1.61,0.900032,-0.637787,-2.8074,-1.3837
1837,4256600,782865,CN1CCN(CC1)CC2=CC(=C(C=C2)OC)OCC3=CC=CC=C3,Inactive,0,,,-1.61,1.37044,-1.47484,-0.0048947,-3.35347
1838,4264005,891129,COC1=C(C=C(C=C1)S(=O)(=O)C)S(=O)(=O)C,Inactive,0,,,-1.61,1.33302,-2.2964,0.252298,-2.78962
1839,99357501,44489262,C[C@H]1CN(C(=O)CCCN2C=C(CO[C@@H]1CN(C)S(=O)(=O)C3=CC4=C(C=C3)OCCCO4)N=N2)[C@H](C)CO,Inactive,0,,,-1.62,0.222266,-1.89137,-1.61432,-1.34696
1840,14745811,4885331,CC1=C(NC(=C1C(=O)C)C)C(=O)OCC(=O)NCCC2=CC=C(C=C2)Cl,Inactive,0,,,-1.62,1.71487,-1.65112,-3.7029,0.497278
1841,14726843,2811292,C1C(OC2=CC=CC=C2O1)C(=O)NCC3=CC4=C(C=C3)OCO4,Inactive,0,,,-1.62,2.20661,-0.836764,-4.62783,0.604172
1842,4256685,973788,CC1=CC2=C(C=C1C)N(C=N2)S(=O)(=O)N3CCOCC3,Inactive,0,,,-1.62,3.67598,2.46584,-6.44675,-0.880485
1843,87343110,3238349,CCS(=O)(=O)N1CCC(CC1)C(=O)NCCCN2CCC(CC2)CC3=CC=CC=C3,Inactive,0,,,-1.62,2.13689,0.0152438,-4.63938,-0.238617
1844,24820590,3146135,CCCC(=O)NNC(=O)CCC(=O)NC1=CC=CC=C1Cl,Inactive,0,,,-1.62,2.91163,-5.60616,1.27191,-0.533608
1845,47200479,4554946,CC(=O)NC1C2=CC=CC=C2C(=O)N1CC3=CC=CC=C3,Inactive,0,,,-1.62,1.72487,-1.32748,-3.86834,0.325498
1846,92764458,400634,C1=CC=C2C(=C1)C3=CC=CC=C3C(=O)C2=C(I)I,Inactive,0,,,-1.62,5.07607,-8.24334,-0.722518,4.09186
1847,7975236,1076575,COC1=C(C=CC(=C1)S(=O)(=O)N2CCN(CC2)C3=CC=CC=C3)Cl,Inactive,0,,,-1.63,2.67716,1.69724,-4.85807,-1.73271
1848,4251472,3245153,CC1=CC(=NC2=NC(=NN12)SC(C)C(=O)N3CCC4(CC3)OCCO4)C,Inactive,0,,,-1.63,0.423829,-2.13159,-1.09533,-1.66787
1849,49665177,16457487,CC(C)C1=CC(=O)N2C(=N1)N=C(N2)SCC3=CC=CC=C3Cl,Inactive,0,,,-1.63,1.80222,-1.74842,0.631743,-3.77815
1850,49731573,20901932,CCC(CC1=CC=CC=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)N(C(C4)C)C(=O)C,Inactive,0,,,-1.63,1.55191,-1.50039,0.19627,-3.59806
1851,74373996,6917603,CCOC(=O)C1=NC(=CN=N1)C2=CC=CC=C2,Inactive,0,,,-1.63,2.19168,-3.61667,-2.70663,1.42032
1852,4244040,3238698,CC1=C(N=C(O1)C2=CC(=CC=C2)OC)CS(=O)CC(=O)NCCCOC,Inactive,0,,,-1.64,2.33737,-4.84682,0.650995,-0.713918
1853,99357020,10949169,COC1=CC=C(C=C1)CNC2=NC(=NC3=C2NC=N3)NCC4=CC=C(C=C4)OC,Inactive,0,,,-1.64,1.88724,-4.11119,0.467367,-1.26947
1854,17509956,12005058,CC1=CC=CC=C1N2C(C(C2=O)OC3=CC=C(C=C3)Cl)CNCCCOC,Inactive,0,,,-1.64,1.57506,-1.39735,0.156833,-3.67837
1855,4246889,3241174,CN1C2=C(C(=O)NC1=O)N(C(=N2)N(C)C)CC3=CC=CC=C3Br,Inactive,0,,,-1.64,1.25435,-2.80612,-2.22342,0.0978144
1856,17414037,978002,C1CCC2=C(C1)C=CC(=C2)C(=O)COC3=CC=C(C=C3)F,Inactive,0,,,-1.64,1.46366,-1.09374,-0.190893,-3.64714
1857,103163086,16300988,CC(C(=O)NC1CCCCC1)OC(=O)C2=CC3=C(C=C2)OCO3,Inactive,0,,,-1.65,0.543659,-2.28751,-0.958138,-1.69079
1858,14730885,1033967,COC1=CC=C(C=C1)N2C(=O)C(=C(C2=O)Cl)NC3=CC=CC=C3OC,Inactive,0,,,-1.65,3.09825,1.24815,-5.94778,-0.261685
1859,51090032,24892585,CN(C)CCCN(C1=NC2=C(S1)C=CC(=C2)OC)C(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCCC4.Cl,Inactive,0,,,-1.66,1.13704,-2.71119,-0.0794179,-2.18473
1860,24817386,1976508,C1=CSC(=C1)/C=C/C(=O)NC(=S)NC2=CC=C(C=C2)S(=O)(=O)N=C(N)N,Inactive,0,,,-1.67,0.652175,-2.54137,-0.977668,-1.47647
1861,24797590,3833212,C1=CC=C2C(=C1)C=C(O2)C(=O)NC3=CC(=CC=C3)S(=O)(=O)N,Inactive,0,,,-1.67,1.36896,-1.24877,-3.51912,-0.246806
1862,4248367,3242454,COC1=CC(=C(C=C1)N(C2CS(=O)(=O)C=C2)C(=O)COC3=CC=CC=C3)OC,Inactive,0,,,-1.68,1.65434,-3.75952,-1.55544,0.287401
1863,26731958,16746157,C1C(ON=C1C2=CC=C(C=C2)F)C3=NN=C(O3)C4=CC=CC=C4,Inactive,0,,,-1.68,1.00215,-0.329271,-2.72956,-1.97471
1864,7973444,738629,C1=CC=C(C=C1)N2C(=NN=N2)SCC(=O)NC3=CC=C(C=C3)Cl,Inactive,0,,,-1.68,1.09857,-2.9564,-0.274389,-1.80514
1865,92763420,5370239,CC1=C(C(=O)CC2(C1CC3C45C2C(C(C(C4C(C(=O)O3)OC(=O)/C=C(\C)/C(C)C)(OC5)C(=O)OC)O)O)C)O,Inactive,0,,,-1.68,0.225577,-1.52727,-1.99824,-1.5125
1866,850368,652882,CN1CCN(CC1)C2=NC3=C(N2CC(=O)N)C(=O)NC(=O)N3C,Inactive,0,,,-1.68,1.82762,-3.95623,-1.61462,0.518888
1867,56318580,24980403,C=CCC1(CCNCC1)C(=O)NC#C,Inactive,0,,,-1.68,2.50913,1.8003,-4.00612,-2.84791
1868,17411398,3682674,CC1=NN(C(=O)N1C2=CC=C(C=C2)OC)C,Inactive,0,,,-1.69,2.32196,-4.95934,0.168056,-0.263965
1869,22405457,1743846,CCOC(=O)C1=C(N=C(S1)NC(=O)CCCCl)C,Inactive,0,,,-1.69,1.46353,-3.23295,0.27613,-2.11358
1870,24826440,4335113,CCC1CCCCN1C(=O)CSC2=NC(=CC(=N2)C)C,Inactive,0,,,-1.69,1.95549,-3.65603,0.976442,-2.39476
1871,49669004,24761425,C1CCN(CC1)C(=O)C2CCCN(C2)CC3=CC=C(C=C3)Br.C(=O)(C(=O)O)O,Inactive,0,,,-1.69,1.98143,0.931054,-3.85482,-2.16106
1872,85268887,4336595,CC(COC)N1C(=O)C2=CC=CC=C2N=C1SCC(=O)NC(=O)NCC3=CC=CC=C3,Inactive,0,,,-1.7,3.27716,-2.30908,-5.36793,2.58891
1873,49821728,24818264,CC(=O)NC12CC3CC(C1)CC(C3)(C2)C(=O)N(C)CC4=C(C(=CC=C4)Cl)Cl,Inactive,0,,,-1.7,2.30512,-1.965,1.24927,-4.37813
1874,49818820,24817705,COC1=CC=CC=C1CNC(=O)C2CCC(=O)N(C2)CCCN3CCCC3=O,Inactive,0,,,-1.7,1.47199,-0.74775,-3.78185,-0.577769
1875,17416286,2962512,CCOC1=C(C=C(C(=C1)CNCCO)Cl)OCC(=O)NCCC2=CC=CC=C2,Inactive,0,,,-1.7,2.38494,0.520528,-5.01224,-0.621903
1876,49676090,4785999,CC1=C(C=CC(=C1)OCCCC(=O)NCCC2=CC=CC=N2)Cl,Inactive,0,,,-1.71,2.20514,-4.58961,0.763896,-1.29082
1877,846222,648603,CCOC(=O)C(C)C1(C2=C(C3=CC=CC=C31)N=CC=C2)O,Inactive,0,,,-1.71,0.800275,-2.51449,-0.61674,-1.99091
1878,14737713,9551130,C1=CSC(=C1)S(=O)(=O)CCC(=O)NC2=CC=C(C=C2)C(=O)NCC3=CC=C(C=C3)F,Inactive,0,,,-1.71,0.241539,-2.04221,-1.478,-1.60589
1879,92763821,3826912,C=C1CC2(CC(OC(C2)C3=CC=CC=C3)C4=CC=CC=C4)OC1=O,Inactive,0,,,-1.71,3.26455,1.96123,-1.11996,-5.96978
1880,3716943,2999815,C1CS(=O)(=O)CC1NC(=O)COC2=NC=NC3=CC=CC=C32,Inactive,0,,,-1.72,0.555572,-2.42872,-1.07342,-1.64462
1881,22414445,3757551,C1CC(OC1)C(=O)NC2=NC(=CS2)C3=CC=C(C=C3)F,Inactive,0,,,-1.72,2.89983,-5.61773,1.33712,-0.89007
1882,26664485,69448,C1=CC=C(C=C1)C(=O)NC2=CC=CC3=CC=CC=C32,Inactive,0,,,-1.72,0.898373,-2.10256,-2.5844,-0.483991
1883,49674452,4879644,CN(C)C(CNC(=O)C1=C(C=CC=C1Cl)F)C2=CC=CO2,Inactive,0,,,-1.73,0.19987,-1.92386,-1.45451,-1.80982
1884,14739568,2287290,CCCCOCCCNC(=O)C1=CC=C(C=C1)OCC,Inactive,0,,,-1.73,2.81888,-5.27189,-1.54315,1.62536
1885,49826990,3654177,C1C(CC(=O)C2=CN=C(N=C21)NC(=O)C3=CC=CO3)C4=CC(=CC=C4)Cl,Inactive,0,,,-1.73,0.875952,-1.76552,-2.7889,-0.64401
1886,24839657,3243708,CC1=C(OC2=C1C=C(C=C2)S(=O)(=O)N3CCC4(CC3)OCCO4)C(=O)NCC5=CC=CC=C5,Inactive,0,,,-1.74,2.68581,-2.75863,1.93585,-4.40292
1887,26660940,135648265,C1=CC(=CC=C1/C=N/NC(=O)CC(=O)N/N=C/C2=CC=C(C=C2)O)O,Inactive,0,,,-1.75,2.16762,-3.59627,1.29343,-2.94358
1888,17510512,12005233,CCCC(CCC)(C(=O)NN(C1=CC=CC=C1)C(=O)CCl)O,Inactive,0,,,-1.75,2.15752,-1.46829,-4.52366,0.738393
1889,24794703,2980189,C1COC2=C(O1)C=CC(=C2)C(=O)NC(=S)NC3=C(C=C(C=C3Br)F)F,Inactive,0,,,-1.75,1.61677,-0.31207,-0.933508,-4.00999
1890,49676872,2349240,C1=CC(=C(C=C1Cl)Cl)CCNC(=O)C2=CC(=CN=C2)Br,Inactive,0,,,-1.75,0.923834,-2.33868,-2.47417,-0.450194
1891,17415790,1369526,CC1=C(C=C(C=C1)C(=O)C2=CC(=CC=C2)NC(=O)C3=CC=C(C=C3)OC(=O)C)C,Inactive,0,,,-1.76,1.08873,-0.266356,-2.837,-2.16633
1892,85201787,44202869,C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC(C)C)O[C@@H]1CN(C)C(=O)NC3=CC=C(C=C3)OC)[C@H](C)CO,Inactive,0,,,-1.76,1.88628,-1.39275,-4.2278,0.349337
1893,14736914,5362868,CC1CCC/C=C/C2CC(CC2C(/C=C/C(=O)O1)O)O,Inactive,0,,,-1.76,1.83809,0.456387,-4.04421,-1.68424
1894,26660018,16682012,C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)C[N+]2=C3CCCCCN3C(=C2)C4=CC=C(C=C4)Cl)C(C)C.[Cl-],Inactive,0,,,-1.76,8.73287,4.24819,4.5823,-14.1077
1895,17409532,5524658,C1CC2=CC=CC=C2/C(=N/OC(=O)C3=CC(=CC=C3)Cl)/C1,Inactive,0,,,-1.77,1.07704,-1.81639,-3.06146,-0.424615
1896,99494318,17715300,C1=CC=C(C=C1)CCNC(=O)C2=CNC3=CC=CC=C3C2=O,Inactive,0,,,-1.77,2.35547,-5.05552,-0.594508,0.343853
1897,22401689,4346567,CCOC(=O)C1=C(SC2=C1CCCC2)NC(=O)C3CCCN(C3)S(=O)(=O)C4=CC=C(C=C4)C,Inactive,0,,,-1.77,3.73827,-7.02042,1.38611,0.32669
1898,14741983,5294271,CCCOC1=NN=C(C=C1)OC2=NC(=NC(=C2)C)SC,Inactive,0,,,-1.77,1.49644,-3.88381,-0.854638,-0.581727
1899,49714917,20876457,CC1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)OCC(=O)N3CC(=O)NCCCN4C(CCCC4C)C,Inactive,0,,,-1.78,0.535027,-2.5274,-1.46834,-1.32933
1900,24839434,2679855,CNC(=O)C1=CC=C(C=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F,Inactive,0,,,-1.78,4.84984,-1.86056,4.20477,-7.67398
1901,14746710,5015747,CC1CCCC(N1C(=O)COC(=O)C2=CC=C(C=C2)O)C,Inactive,0,,,-1.78,2.40837,-3.50925,-3.45337,1.62738
1902,49715129,20862418,C1CCN(CC1)CCCNC(=O)C2CCC(CC2)CNS(=O)(=O)C3=CC=CC4=NSN=C43,Inactive,0,,,-1.78,1.17802,-0.304218,-1.8486,-3.18731
1903,49735576,20899359,C1CN(CCN1C2=CC=C(C=C2)F)C(=O)C3=CC=C(O3)CS(=O)CC4=CC=C(C=C4)Cl,Inactive,0,,,-1.78,2.53656,-5.35207,0.315258,-0.312784
1904,103159383,49792581,COC1=CC=CC(=C1OC)CNC2=NC(=NC3=C2SC=C3)NCC4CC4,Inactive,0,,,-1.78,1.7611,-3.00444,-3.05322,0.706784
1905,26668817,653915,C=CCN(C(C1=CC=C(C=C1)F)C(=O)NC2CCCCC2)C(=O)CNC(=O)C3=CC=CO3,Inactive,0,,,-1.79,1.67472,0.55922,-3.2485,-2.6664
1906,11532930,92199,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(CP(=O)(O)O)O)O)O)N,Inactive,0,,,-1.79,2.37519,1.478,-4.10092,-2.74103
1907,14745255,4607406,C1COCCN1S(=O)(=O)C2=CC=CC(=C2)NC(=O)COC(=O)CCC3=NC4=CC=CC=C4S3,Inactive,0,,,-1.79,8.23676,-13.1203,6.22201,1.52147
1908,99358561,304976,CC1CC(CC(C1)(C)C)NC(=O)C2=CC(=C(C(=C2)OC)OC)OC,Inactive,0,,,-1.79,1.06649,-3.27324,-1.31366,-0.797345
1909,24805605,799698,CC1=NN=C(N1N)SCC2=CC(=C(C=C2)OC)[N+](=O)[O-],Inactive,0,,,-1.79,2.72806,-5.52039,0.936112,-0.8003
1910,47193551,2527311,C1CCC(CC1)N2C(=NN=C2SCC(=O)N3CCCC3)C4=CC=C(C=C4)Br,Inactive,0,,,-1.8,2.83682,-5.70659,-0.61918,0.936224
1911,22406954,135507174,C1CC(=C(C(=O)C1)N=NC2=C(C=C(C=C2Cl)Cl)Cl)O,Inactive,0,,,-1.81,4.44355,-7.74386,-0.621673,2.94527
1912,17406712,4065991,CCN1C(=NN=C1SCC(=O)NC2=C(C=CC(=C2)F)C)CNC(=O)COC3=CC=C(C=C3)C(C)C,Inactive,0,,,-1.81,0.458737,-2.02029,-2.23128,-1.16996
1913,143472339,53364507,CC1=NC2=CC=CC=C2C(=C1)N3CCN(CC3)C(=O)OC4=NC=C(C=C4)C5=CC=CC=C5,Inactive,0,,,-1.81,2.64113,1.75453,-4.56082,-2.61868
1914,26663478,3789924,CCN1C2=CC=CC=C2C(=C(C1=O)[N+](=O)[O-])N3CCSCC3,Inactive,0,,,-1.81,0.359484,-1.56881,-2.32017,-1.54685
1915,24811800,2852956,C1CN=C2N(C1)C3=CC=CC=C3N2CC(=O)C4=CC=C(C=C4)[N+](=O)[O-].Br,Inactive,0,,,-1.82,1.30372,-3.47157,-1.70267,-0.284551
1916,14741782,9551714,CN1C2=C(C=C(C=C2)S(=O)(=O)NCCC(=O)NC3=C(C=CC(=C3)OC)OC)OC1=O,Inactive,0,,,-1.82,0.340289,-2.00195,-1.34326,-2.11496
1917,56463515,11568371,C1C[C@H]([C@H](NC1)C2=CC=CC=C2)OCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F.Cl,Inactive,0,,,-1.83,8.46627,-5.86762,-9.5697,9.95251
1918,14730861,3756619,CCOC(=O)C(C(F)(F)F)(NC1=NOC(=C1)C)NC(=O)C2=CC=CC=C2F,Inactive,0,,,-1.83,2.18404,0.68449,-1.53198,-4.64045
1919,26671350,3817017,CC1=C(NC2=C1C=C(C=C2)[N+](=O)[O-])C(=O)NN,Inactive,0,,,-1.83,2.21568,-4.7162,-1.4444,0.66977
1920,24787132,6886809,COC1=CC=C(C=C1)C2=NN=C(N2C3=CC=CC=C3)SCC(=O)N/N=C/C4=CC=CC=C4C(=O)O,Inactive,0,,,-1.84,3.72336,-3.77836,3.3749,-5.10159
1921,89850293,223673,CC1C(=O)C(=C(C1(C2=CC=CC=C2)O)C3=CC=CC=C3)C,Inactive,0,,,-1.84,1.35432,-0.0355689,-3.29849,-2.18548
1922,14733574,4351781,CC(=O)NC1=CC=C(C=C1)N2C(SCC2=O)C3=C(C=CC=C3Cl)F,Inactive,0,,,-1.84,3.81301,-4.71561,3.54744,-4.35465
1923,24707822,16066503,C[C@@H]1CCC[C@@]2(O1)[C@@H]([C@H](C[C@@H](O2)CCO)O)O,Inactive,0,,,-1.84,0.274198,-2.11762,-1.93953,-1.46773
1924,26727340,2804658,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)NC(=O)NCCSC,Inactive,0,,,-1.84,2.18979,-3.72017,-3.03621,1.22914
1925,22400684,1616476,CC1=CC=C(C=C1)C(=O)NCC(=O)NCC(=O)OCC(=O)C2=CC=C(C=C2)F,Inactive,0,,,-1.85,1.25209,-0.428113,-1.63601,-3.47348
1926,7972156,2907936,C1CC(OC1)C(CC(=O)O)C(=O)NC2=CC=CC(=C2)C(F)(F)F,Inactive,0,,,-1.85,2.25636,0.537194,-1.21315,-4.87806
1927,49676074,9719580,C1=CC=C(C(=C1)C(F)(F)F)N/N=C/C2=CN=CC=C2,Inactive,0,,,-1.86,0.38984,-2.19436,-2.07708,-1.31501
1928,860646,661923,CC1=CC2=C(C(C(=C(O2)N)C(=O)OC)C3=C(C(=CC=C3)OC)OC)C(=O)N1CC4=CN=CC=C4,Inactive,0,,,-1.86,2.45616,-4.96078,1.04674,-1.67517
1929,49815851,22428159,CC1CCN(CC1)C(=O)CN2C3=C(C(=O)N(C2=O)CCCC(=O)NCC4=CC=CO4)SC=C3,Inactive,0,,,-1.86,2.14484,0.818084,-4.43193,-1.97868
1930,24791783,135433249,CCOC1=CC=C(C=C1)CO/N=C/C2=C(NC(=O)NC2=O)C,Inactive,0,,,-1.86,1.8002,0.151718,-4.21892,-1.52722
1931,17512824,1547825,CCOC(=O)C1=C(N=C(C(=C1C2=CC=C(C=C2)Br)C(=O)OCC)C)C,Inactive,0,,,-1.88,0.969901,-1.70336,-0.789163,-3.14531
1932,847479,649884,CC1(C(=O)N(C2=C(O1)C=CC(=C2)C(=O)N3CCCCCC3)CC(=O)C4=CC=C(C=C4)OC)C,Inactive,0,,,-1.88,2.49494,-5.37793,-0.548777,0.280222
1933,4252085,3245683,C1CCN(CC1)C(=O)C2CCC(CC2)CNS(=O)(=O)C3=CC=CS3,Inactive,0,,,-1.88,1.89989,-2.19628,-4.03707,0.584917
1934,14737546,9551061,CCOC1=CC=C(C=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C3=CN=CC=C3,Inactive,0,,,-1.88,0.948675,-2.74079,-0.560595,-2.34711
1935,50085720,24856192,CCOC1=CC(=CC(=C1OCC)OCC)C(=O)N2CCC(CC2)(CC3CC(=NO3)C4=CC=C(C=C4)Cl)C(=O)NCC5CCCCC5,Inactive,0,,,-1.88,1.87303,-3.29856,0.762412,-3.117
1936,850520,653050,CC1=CC=CC=C1OCC(CNC2=NC(=CC(=N2)C)C)O,Inactive,0,,,-1.89,1.31708,-0.0752422,-3.17061,-2.41044
1937,87347713,665478,CCCN1C2=C(N=C1N3CCC(CC3)CC4=CC=CC=C4)N(C(=O)NC2=O)C,Inactive,0,,,-1.89,0.274988,-2.01111,-2.14502,-1.50637
1938,50086292,2874606,C1CC(OC1)CNCC(CN2C3=C(C=C(C=C3)Br)C4=C2C=CC(=C4)Br)O,Inactive,0,,,-1.89,1.51716,-3.90957,-1.50024,-0.254525
1939,4264804,2975715,CC1CN2C(=NN=C2S1)C3=CC(=CC=C3)NC(=O)C,Inactive,0,,,-1.89,1.51999,-1.3179,-3.96831,-0.378555
1940,49823370,8057200,COC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)NCCN3CCOCC3,Inactive,0,,,-1.89,1.98721,-4.37043,0.494354,-1.79348
1941,26659766,3723949,CCCC1=C(C(=O)N(N1)C2=NC3=CC=CC=C3S2)C=NCCCOC,Inactive,0,,,-1.9,0.0371107,-1.95013,-1.86204,-1.88664
1942,49718442,2373236,CC1=CC=C(S1)C(=O)NC2CCCC2,Inactive,0,,,-1.9,2.93922,-1.45608,-5.70731,1.45029
1943,22400664,4673107,CCC1C2=CC=CC=C2CCN(C1=O)C,Inactive,0,,,-1.91,2.56942,-4.55282,-2.74715,1.57145
1944,22416642,1262141,C1CCN(CC1)S(=O)(=O)C2=CC=CC(=C2)C(=O)N3CCC4=CC=CC=C43,Inactive,0,,,-1.91,1.7619,-3.64685,0.505208,-2.59045
1945,17402264,1480152,CN1CCN(CC1)CC(=O)NCC2=CC(=NO2)C3=CC=C(C=C3)OC,Inactive,0,,,-1.91,1.4833,-1.86706,-3.75149,-0.119017
1946,47202310,1314032,C1=CC=C(C(=C1)C(=O)NC2=NC=C(C=C2)Br)NC(=O)C3=CC(=CC=C3)[N+](=O)[O-],Inactive,0,,,-1.91,2.11285,-3.95456,-2.78581,0.996072
1947,849419,651905,CC1(CC(CCO1)C2N3CC4(CN2CC(C3)(C4=O)C)C)C,Inactive,0,,,-1.92,2.26302,-3.99007,-2.99433,1.23029
1948,17433931,2162931,CCC(CC)C1=NN=C(S1)NC(=O)C2=CC(=CC(=C2)[N+](=O)[O-])C(=O)OC,Inactive,0,,,-1.92,1.70123,-1.81321,0.110402,-4.05276
1949,24802914,897931,C1=CC(=C(C(=C1)Cl)/C=C/C(=O)NC2=NNN=N2)F,Inactive,0,,,-1.92,1.53997,-3.87387,-0.109963,-1.77621
1950,4242191,6602881,CCC1=CC(=CC=C1)NS(=O)(=O)C2=C(NN=C2C)C.Cl,Inactive,0,,,-1.93,2.62398,-5.56052,-0.780739,0.550782
1951,87336928,44601707,CC[C@@]12[C@H](C[C@@H](C(=O)N1CCC3=C2NC4=C3C=C(C=C4)Cl)CC(=O)NCCN5CCOCC5)C(=O)N6CCN(CC6)C(=O)C7=CC=CO7,Inactive,0,,,-1.93,1.58134,-3.81857,0.0513944,-2.02633
1952,17410074,1482558,C1=CC=C(C=C1)C2=NC=C(S2)C(=O)C3=C(C=C(C=C3)Cl)Cl,Inactive,0,,,-1.93,1.2337,-2.29126,-3.23173,-0.274389
1953,4242579,3237413,CCC1C(=O)N(C2=CC=CC=C2S1)CC(=O)NCCC(C)C,Inactive,0,,,-1.94,3.16787,1.98601,-2.03665,-5.77189
1954,3714250,2998724,CCC(C)(C)C1=CC=C(C=C1)OCC(CN2CCC(CC2)C(=O)OCC)O,Inactive,0,,,-1.94,3.30207,-3.04476,-5.31876,2.54047
1955,22402978,3400144,COC1=C(C=C(C=C1)C(=O)NN=C(CC2=CC=CC=C2)CC3=CC=CC=C3)OC,Inactive,0,,,-1.94,1.33772,-1.41399,-0.63264,-3.77919
1956,24840522,2997696,C1CCN(C(C1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)N)S(=O)(=O)C3=CC=CC=C3,Inactive,0,,,-1.94,2.02064,-4.64813,0.209249,-1.39608
1957,853173,655824,CC1C(=O)N(C2=CC=CC=C2O1)CC3=CN=CC=C3,Inactive,0,,,-1.95,4.43159,-7.22044,3.62198,-2.25404
1958,4256126,1084417,CC(C)C12CN3CC(C1=O)(CN(C2)C3C4=CC5=C(C=C4)OCO5)C(C)C,Inactive,0,,,-1.95,1.95105,-4.30197,0.475099,-2.03375
1959,89853490,4800285,C1COCCN1C2=CC=C(C=C2)NC(=O)CSC3=NN=CN3C4=CC=CC=C4,Inactive,0,,,-1.96,3.91342,-6.91735,2.64889,-1.60328
1960,26731564,2822304,C1C(C2=C(S1(=O)=O)C=C(C=C2)[N+](=O)[O-])SCC(=O)NNC(=O)C3=CC=CC=C3,Inactive,0,,,-1.96,0.676113,-1.19738,-2.84223,-1.85269
1961,4249440,1017208,CCOC(=O)CSC1=NN=NN1C2=CC(=C(C=C2OC)Cl)OC,Inactive,0,,,-1.97,1.5633,0.188446,-3.47178,-2.61617
1962,14739768,2169806,CC1=CC=C(C=C1)CNC(=O)CCCC(=O)O,Inactive,0,,,-1.97,1.06238,-0.92247,-3.42491,-1.55542
1963,17508143,3181958,CC(C)(C)NC(=O)C(C1=CC=C(C=C1)OC)N(C2=CC=CC=C2)C(=O)CSC3=NN=C(N3C)C4=CC=CC=C4,Inactive,0,,,-1.98,0.814585,-1.85471,-1.04722,-3.03114
1964,14729435,5930717,C1C/[N+](=C\C2=CC=CC=C2Cl)/N=C1[O-],Inactive,0,,,-1.98,2.03591,-1.50951,-4.67369,0.246536
1965,49679780,15995482,CC1=CC=C(C=C1)S(=O)(=O)NCC2CCC(CC2)C(=O)NCC3=CC=C(C=C3)OC,Inactive,0,,,-1.98,2.43287,-5.27312,-1.19479,0.529046
1966,124754943,53300834,CCCCCC1=C(N=CN1CCC2=CC=CC=C2OC)C3=CC(=CC=C3)Cl.C(=O)(C(F)(F)F)O,Inactive,0,,,-1.98,1.9927,-2.30418,-4.24573,0.603401
1967,99454136,813049,COC1=CC=CC(=C1)C(=O)NNS(=O)(=O)C2=CC=CC=C2,Inactive,0,,,-1.98,2.45238,1.45152,-4.1143,-3.28846
1968,862645,663878,CCOC1=CC(=C(C=C1)C2=NNC(=C2OC3=CC=CC=C3OC)C)O,Inactive,0,,,-1.99,2.46822,-2.47871,1.25126,-4.7344
1969,49715124,6620108,CC1CCCCC1NC(=O)C2=CC(=CC=C2)NC3=NC4CS(=O)(=O)CC4S3,Inactive,0,,,-1.99,2.85431,-6.01651,0.252077,-0.20071
1970,24797067,5735806,CN1C2=CC=CC=C2C(C1=O)(CC(=O)/C=C/C3=CC=CO3)O,Inactive,0,,,-1.99,1.51446,-2.40676,0.0390981,-3.59929
1971,17407589,3217848,CC1=C(C=C(C=C1)NC(=S)NC2CC3CCC(C2)N3CC4=CC=CO4)C,Inactive,0,,,-1.99,0.836373,-2.36874,-0.833323,-2.77564
1972,49646681,1952894,CC1=CC=CC=C1C2=NOC(=N2)CCC(=O)NCCC3=CC=CC=C3,Inactive,0,,,-2,0.528359,-1.25888,-2.25627,-2.47182
1973,136947695,938323,CCN1C(=O)C2=C(N=C1SCC(=O)C)SC3=C2CCCC3,Inactive,0,,,-2,2.71224,-5.82317,-0.326872,0.157016
1974,26658745,4899618,CC(C)N1C2=CC=CC=C2N=C1CN3CCN(CC3)CC4=CC=CC=C4,Inactive,0,,,-2,0.884567,-1.2068,-1.55652,-3.23351
1975,22404201,2186870,CC1=CC=CC=C1C(=O)NCCCC2=CC=CC=C2,Inactive,0,,,-2,1.37599,-2.09738,-3.63965,-0.273118
1976,49716313,15990017,CC1=C(C(=O)N2C(=N1)N=C(N2)C)NS(=O)(=O)C3=CC=C(C=C3)OC,Inactive,0,,,-2.01,1.22205,-2.82483,-0.2837,-2.92442
